method,category_a,parameter_a,category_b,parameter_b,n,correlation,abs_correlation
spearman,lipid,tc_hdl_ratio,liver,bilirubin_total,116,0.08531375763157464,0.08531375763157464
spearman,lipid,tc_hdl_ratio,liver,bilirubin_direct,116,-0.10946579394341333,0.10946579394341333
spearman,lipid,tc_hdl_ratio,liver,bilirubin_indirect,116,0.12132340444610014,0.12132340444610014
spearman,lipid,tc_hdl_ratio,liver,ggt,116,0.5103607379111783,0.5103607379111783
spearman,lipid,tc_hdl_ratio,liver,total_protein,116,0.20064622692140321,0.20064622692140321
spearman,lipid,tc_hdl_ratio,liver,albumin,116,0.17073885162327795,0.17073885162327795
spearman,lipid,tc_hdl_ratio,liver,globulin,116,0.15746921402481237,0.15746921402481237
spearman,lipid,tc_hdl_ratio,liver,albumin_globulin_ratio,116,-0.0547529092348132,0.0547529092348132
spearman,lipid,trig_hdl_ratio,liver,alt,116,0.42567611727963073,0.42567611727963073
spearman,lipid,trig_hdl_ratio,liver,ast,116,0.29611725134117306,0.29611725134117306
spearman,lipid,trig_hdl_ratio,liver,ast_alt_ratio,116,-0.3650767115719442,0.3650767115719442
spearman,lipid,trig_hdl_ratio,liver,alkaline_phosphatase,116,0.38391760462418517,0.38391760462418517
spearman,lipid,trig_hdl_ratio,liver,bilirubin_total,116,-0.09078062932983218,0.09078062932983218
spearman,lipid,trig_hdl_ratio,liver,bilirubin_direct,116,-0.2472748364376401,0.2472748364376401
spearman,lipid,trig_hdl_ratio,liver,bilirubin_indirect,116,-0.06292516614518867,0.06292516614518867
spearman,lipid,trig_hdl_ratio,liver,ggt,116,0.41682700717852383,0.41682700717852383
spearman,lipid,trig_hdl_ratio,liver,total_protein,116,0.18500712263279143,0.18500712263279143
spearman,lipid,trig_hdl_ratio,liver,albumin,116,0.058973018451784584,0.058973018451784584
spearman,lipid,trig_hdl_ratio,liver,globulin,116,0.1995813264784177,0.1995813264784177
spearman,lipid,trig_hdl_ratio,liver,albumin_globulin_ratio,116,-0.13331154931989217,0.13331154931989217
spearman,lipid,ldl_hdl_ratio,liver,alt,116,0.5404042964989453,0.5404042964989453
spearman,lipid,ldl_hdl_ratio,liver,ast,116,0.3892854177656542,0.3892854177656542
spearman,lipid,ldl_hdl_ratio,liver,ast_alt_ratio,116,-0.5044633228046291,0.5044633228046291
spearman,lipid,ldl_hdl_ratio,liver,alkaline_phosphatase,116,0.1736624804730116,0.1736624804730116
spearman,lipid,ldl_hdl_ratio,liver,bilirubin_total,116,0.1273918680082539,0.1273918680082539
spearman,lipid,ldl_hdl_ratio,liver,bilirubin_direct,116,-0.0746242109017891,0.0746242109017891
spearman,lipid,ldl_hdl_ratio,liver,bilirubin_indirect,116,0.16594883613385422,0.16594883613385422
spearman,lipid,ldl_hdl_ratio,liver,ggt,116,0.4663405724431298,0.4663405724431298
spearman,lipid,ldl_hdl_ratio,liver,total_protein,116,0.23421860453161575,0.23421860453161575
spearman,lipid,ldl_hdl_ratio,liver,albumin,116,0.19789156959781584,0.19789156959781584
spearman,lipid,ldl_hdl_ratio,liver,globulin,116,0.1910224481084576,0.1910224481084576
spearman,lipid,ldl_hdl_ratio,liver,albumin_globulin_ratio,116,-0.07411849858061356,0.07411849858061356
spearman,lipid,hdl_ldl_ratio,liver,alt,116,-0.5401217338270375,0.5401217338270375
spearman,lipid,hdl_ldl_ratio,liver,ast,116,-0.3909066454857843,0.3909066454857843
spearman,lipid,hdl_ldl_ratio,liver,ast_alt_ratio,116,0.5027138543183358,0.5027138543183358
spearman,lipid,hdl_ldl_ratio,liver,alkaline_phosphatase,116,-0.18216875904140956,0.18216875904140956
spearman,lipid,hdl_ldl_ratio,liver,bilirubin_total,116,-0.12428635755530511,0.12428635755530511
spearman,lipid,hdl_ldl_ratio,liver,bilirubin_direct,116,0.07825441759063652,0.07825441759063652
spearman,lipid,hdl_ldl_ratio,liver,bilirubin_indirect,116,-0.16368586010590813,0.16368586010590813
spearman,lipid,hdl_ldl_ratio,liver,ggt,116,-0.46639671905378904,0.46639671905378904
spearman,lipid,hdl_ldl_ratio,liver,total_protein,116,-0.23467031097273142,0.23467031097273142
spearman,lipid,hdl_ldl_ratio,liver,albumin,116,-0.1943243093845229,0.1943243093845229
spearman,lipid,hdl_ldl_ratio,liver,globulin,116,-0.19176645709392912,0.19176645709392912
spearman,lipid,hdl_ldl_ratio,liver,albumin_globulin_ratio,116,0.07649228349781816,0.07649228349781816
spearman,lipid,apo_a1,liver,alt,104,-0.3965080868745492,0.3965080868745492
spearman,lipid,apo_a1,liver,ast,104,-0.28223402121559543,0.28223402121559543
spearman,lipid,apo_a1,liver,ast_alt_ratio,104,0.35837961335215274,0.35837961335215274
spearman,lipid,apo_a1,liver,alkaline_phosphatase,104,-0.13423748600213242,0.13423748600213242
spearman,lipid,apo_a1,liver,bilirubin_total,104,0.04003810872671548,0.04003810872671548
spearman,lipid,apo_a1,liver,bilirubin_direct,104,-0.05732635131739577,0.05732635131739577
spearman,lipid,apo_a1,liver,bilirubin_indirect,104,0.07739237419324156,0.07739237419324156
spearman,lipid,apo_a1,liver,ggt,104,-0.2833115111861909,0.2833115111861909
spearman,lipid,apo_a1,liver,total_protein,104,-0.025242283691731083,0.025242283691731083
spearman,lipid,apo_a1,liver,albumin,104,0.10859222820473298,0.10859222820473298
spearman,lipid,apo_a1,liver,globulin,104,-0.12547028614159134,0.12547028614159134
spearman,lipid,apo_a1,liver,albumin_globulin_ratio,104,0.18234739999403046,0.18234739999403046
spearman,lipid,apo_b,liver,alt,105,0.3591957748377187,0.3591957748377187
spearman,lipid,apo_b,liver,ast,105,0.34992405279844274,0.34992405279844274
spearman,lipid,apo_b,liver,ast_alt_ratio,105,-0.28706202800833985,0.28706202800833985
spearman,lipid,apo_b,liver,alkaline_phosphatase,105,0.21928849292963273,0.21928849292963273
spearman,lipid,apo_b,liver,bilirubin_total,105,0.1264166941595799,0.1264166941595799
spearman,lipid,apo_b,liver,bilirubin_direct,105,-0.10361516055230673,0.10361516055230673
spearman,lipid,apo_b,liver,bilirubin_indirect,105,0.1726630837107128,0.1726630837107128
spearman,lipid,apo_b,liver,ggt,105,0.36485075413173984,0.36485075413173984
spearman,lipid,apo_b,liver,total_protein,105,0.3268519327397281,0.3268519327397281
spearman,lipid,apo_b,liver,albumin,105,0.3085372825881979,0.3085372825881979
spearman,lipid,apo_b,liver,globulin,105,0.20054650334712962,0.20054650334712962
spearman,lipid,apo_b,liver,albumin_globulin_ratio,105,-0.01784727928884038,0.01784727928884038
spearman,lipid,apo_b_apo_a1_ratio,liver,alt,105,0.5052296940433487,0.5052296940433487
spearman,lipid,apo_b_apo_a1_ratio,liver,ast,105,0.4237237034944248,0.4237237034944248
spearman,lipid,apo_b_apo_a1_ratio,liver,ast_alt_ratio,105,-0.43648910078185893,0.43648910078185893
spearman,lipid,apo_b_apo_a1_ratio,liver,alkaline_phosphatase,105,0.24531498482394234,0.24531498482394234
spearman,lipid,apo_b_apo_a1_ratio,liver,bilirubin_total,105,0.10099088192241387,0.10099088192241387
spearman,lipid,apo_b_apo_a1_ratio,liver,bilirubin_direct,105,-0.0676115422695073,0.0676115422695073
spearman,lipid,apo_b_apo_a1_ratio,liver,bilirubin_indirect,105,0.128019779234322,0.128019779234322
spearman,lipid,apo_b_apo_a1_ratio,liver,ggt,105,0.4098169536793124,0.4098169536793124
spearman,lipid,apo_b_apo_a1_ratio,liver,total_protein,105,0.282530245820458,0.282530245820458
spearman,lipid,apo_b_apo_a1_ratio,liver,albumin,105,0.20663059959089997,0.20663059959089997
spearman,lipid,apo_b_apo_a1_ratio,liver,globulin,105,0.22526373875683925,0.22526373875683925
spearman,lipid,apo_b_apo_a1_ratio,liver,albumin_globulin_ratio,105,-0.09294098081756132,0.09294098081756132
spearman,lipid,lipoprotein_a,liver,alt,103,-0.09665515291547855,0.09665515291547855
spearman,lipid,lipoprotein_a,liver,ast,103,-0.09706727878616299,0.09706727878616299
spearman,lipid,lipoprotein_a,liver,ast_alt_ratio,103,0.04142307568142964,0.04142307568142964
spearman,lipid,lipoprotein_a,liver,alkaline_phosphatase,103,-0.07170472396082371,0.07170472396082371
spearman,lipid,lipoprotein_a,liver,bilirubin_total,103,-0.11299545510064549,0.11299545510064549
spearman,lipid,lipoprotein_a,liver,bilirubin_direct,103,-0.1332810803375893,0.1332810803375893
spearman,lipid,lipoprotein_a,liver,bilirubin_indirect,103,-0.1036389299089669,0.1036389299089669
spearman,lipid,lipoprotein_a,liver,ggt,103,-0.17227944063612619,0.17227944063612619
spearman,lipid,lipoprotein_a,liver,total_protein,103,0.13671350529829718,0.13671350529829718
spearman,lipid,lipoprotein_a,liver,albumin,103,-0.11556511202959724,0.11556511202959724
spearman,lipid,lipoprotein_a,liver,globulin,103,0.2257248702131176,0.2257248702131176
spearman,lipid,lipoprotein_a,liver,albumin_globulin_ratio,103,-0.24433343045559186,0.24433343045559186
spearman,lipid,total_cholesterol,thyroid,tsh,108,-0.04320630369825547,0.04320630369825547
spearman,lipid,total_cholesterol,thyroid,t4,107,0.04826486530565437,0.04826486530565437
spearman,lipid,total_cholesterol,thyroid,t3,106,-0.010690497611932191,0.010690497611932191
spearman,lipid,hdl,thyroid,tsh,107,-0.17079449583084652,0.17079449583084652
spearman,lipid,hdl,thyroid,t4,106,-0.0016667177835217473,0.0016667177835217473
spearman,lipid,hdl,thyroid,t3,106,-0.034157039569743246,0.034157039569743246
spearman,lipid,ldl,thyroid,tsh,108,0.011124451015818404,0.011124451015818404
spearman,lipid,ldl,thyroid,t4,107,0.0299726388107992,0.0299726388107992
spearman,lipid,ldl,thyroid,t3,106,-0.03873751559352174,0.03873751559352174
spearman,lipid,vldl,thyroid,tsh,108,0.06015619604653562,0.06015619604653562
spearman,lipid,vldl,thyroid,t4,107,0.06476136362426509,0.06476136362426509
spearman,lipid,vldl,thyroid,t3,106,-0.025166822658905613,0.025166822658905613
spearman,lipid,triglycerides,thyroid,tsh,107,0.05455391592460597,0.05455391592460597
spearman,lipid,triglycerides,thyroid,t4,106,0.0614741605527894,0.0614741605527894
spearman,lipid,triglycerides,thyroid,t3,105,-0.045138926670491124,0.045138926670491124
spearman,lipid,non_hdl,thyroid,tsh,108,-0.003267763702374396,0.003267763702374396
spearman,lipid,non_hdl,thyroid,t4,107,0.019583591524149582,0.019583591524149582
spearman,lipid,non_hdl,thyroid,t3,106,0.012488849975168075,0.012488849975168075
spearman,lipid,tc_hdl_ratio,thyroid,tsh,108,0.0788372562054989,0.0788372562054989
spearman,lipid,tc_hdl_ratio,thyroid,t4,107,-0.008606431111583409,0.008606431111583409
spearman,lipid,tc_hdl_ratio,thyroid,t3,106,0.011812910093367981,0.011812910093367981
spearman,lipid,trig_hdl_ratio,thyroid,tsh,108,0.06526347379626841,0.06526347379626841
spearman,lipid,trig_hdl_ratio,thyroid,t4,107,0.03431106016907493,0.03431106016907493
spearman,lipid,trig_hdl_ratio,thyroid,t3,106,-0.013985944235778681,0.013985944235778681
spearman,lipid,ldl_hdl_ratio,thyroid,tsh,108,0.056620393296942295,0.056620393296942295
spearman,lipid,ldl_hdl_ratio,thyroid,t4,107,0.01001414887919595,0.01001414887919595
spearman,lipid,ldl_hdl_ratio,thyroid,t3,106,0.03899046269904409,0.03899046269904409
spearman,lipid,hdl_ldl_ratio,thyroid,tsh,108,-0.05902328348885582,0.05902328348885582
spearman,lipid,hdl_ldl_ratio,thyroid,t4,107,-0.008870571589176243,0.008870571589176243
spearman,lipid,hdl_ldl_ratio,thyroid,t3,106,-0.03824529091536903,0.03824529091536903
spearman,lipid,apo_a1,thyroid,tsh,96,-0.24836059301911384,0.24836059301911384
spearman,lipid,apo_a1,thyroid,t4,95,0.06222650419011529,0.06222650419011529
spearman,lipid,apo_a1,thyroid,t3,94,-0.052963015179630805,0.052963015179630805
spearman,lipid,apo_b,thyroid,tsh,97,0.05719913436759493,0.05719913436759493
spearman,lipid,apo_b,thyroid,t4,96,0.05765264705569037,0.05765264705569037
spearman,lipid,apo_b,thyroid,t3,95,0.013407285344266015,0.013407285344266015
spearman,lipid,apo_b_apo_a1_ratio,thyroid,tsh,97,0.1447509299172734,0.1447509299172734
spearman,lipid,apo_b_apo_a1_ratio,thyroid,t4,96,0.03930184486584557,0.03930184486584557
spearman,lipid,apo_b_apo_a1_ratio,thyroid,t3,95,0.018902182676313693,0.018902182676313693
spearman,lipid,lipoprotein_a,thyroid,tsh,95,0.01709186352082818,0.01709186352082818
spearman,lipid,lipoprotein_a,thyroid,t4,94,-0.06849602090182144,0.06849602090182144
spearman,lipid,lipoprotein_a,thyroid,t3,93,-0.07324209036376264,0.07324209036376264
spearman,lipid,total_cholesterol,vitamins,vitamin_d,101,0.039570828274231314,0.039570828274231314
spearman,lipid,total_cholesterol,vitamins,vitamin_b12,93,-0.07074241698520724,0.07074241698520724
spearman,lipid,hdl,vitamins,vitamin_d,100,0.22625131497717352,0.22625131497717352
spearman,lipid,hdl,vitamins,vitamin_b12,93,0.04758439783677921,0.04758439783677921
spearman,lipid,ldl,vitamins,vitamin_d,101,0.0634415312933111,0.0634415312933111
spearman,lipid,ldl,vitamins,vitamin_b12,93,-0.20238788657271922,0.20238788657271922
spearman,lipid,vldl,vitamins,vitamin_d,101,-0.25351788654124513,0.25351788654124513
spearman,lipid,vldl,vitamins,vitamin_b12,93,0.05429681963132577,0.05429681963132577
spearman,lipid,triglycerides,vitamins,vitamin_d,100,-0.2446589533134195,0.2446589533134195
spearman,lipid,triglycerides,vitamins,vitamin_b12,92,0.04006026772623133,0.04006026772623133
spearman,lipid,non_hdl,vitamins,vitamin_d,101,-0.04000698915467922,0.04000698915467922
spearman,lipid,non_hdl,vitamins,vitamin_b12,93,-0.09720087734777387,0.09720087734777387
spearman,lipid,tc_hdl_ratio,vitamins,vitamin_d,101,-0.1845707598568775,0.1845707598568775
spearman,lipid,tc_hdl_ratio,vitamins,vitamin_b12,93,-0.10149932879590569,0.10149932879590569
spearman,lipid,trig_hdl_ratio,vitamins,vitamin_d,101,-0.31463900475074646,0.31463900475074646
spearman,lipid,trig_hdl_ratio,vitamins,vitamin_b12,93,0.05323057755400192,0.05323057755400192
spearman,lipid,ldl_hdl_ratio,vitamins,vitamin_d,101,-0.14160640600728172,0.14160640600728172
spearman,lipid,ldl_hdl_ratio,vitamins,vitamin_b12,93,-0.1590872457711127,0.1590872457711127
spearman,lipid,hdl_ldl_ratio,vitamins,vitamin_d,101,0.13347829032070652,0.13347829032070652
spearman,lipid,hdl_ldl_ratio,vitamins,vitamin_b12,93,0.15716411974836222,0.15716411974836222
spearman,lipid,apo_a1,vitamins,vitamin_d,100,0.1986836147264011,0.1986836147264011
spearman,lipid,apo_a1,vitamins,vitamin_b12,92,0.07593697777867285,0.07593697777867285
spearman,lipid,apo_b,vitamins,vitamin_d,101,-0.07120221019175205,0.07120221019175205
spearman,lipid,apo_b,vitamins,vitamin_b12,93,-0.10622048057117092,0.10622048057117092
spearman,lipid,apo_b_apo_a1_ratio,vitamins,vitamin_d,101,-0.13491682511006595,0.13491682511006595
spearman,lipid,apo_b_apo_a1_ratio,vitamins,vitamin_b12,93,-0.14420792283014647,0.14420792283014647
spearman,lipid,lipoprotein_a,vitamins,vitamin_d,99,0.0983617203165644,0.0983617203165644
spearman,lipid,lipoprotein_a,vitamins,vitamin_b12,91,0.14453226096470156,0.14453226096470156
spearman,lipid,total_cholesterol,inflammation,hs_crp,107,0.06736930297616356,0.06736930297616356
spearman,lipid,hdl,inflammation,hs_crp,106,-0.08010167713576175,0.08010167713576175
spearman,lipid,ldl,inflammation,hs_crp,107,0.11481244851444633,0.11481244851444633
spearman,lipid,vldl,inflammation,hs_crp,107,0.25440358165725685,0.25440358165725685
spearman,lipid,triglycerides,inflammation,hs_crp,106,0.26271158716147286,0.26271158716147286
spearman,lipid,non_hdl,inflammation,hs_crp,107,0.14031143310699715,0.14031143310699715
spearman,lipid,tc_hdl_ratio,inflammation,hs_crp,107,0.15591930347521576,0.15591930347521576
spearman,lipid,trig_hdl_ratio,inflammation,hs_crp,107,0.2232119677321304,0.2232119677321304
spearman,lipid,ldl_hdl_ratio,inflammation,hs_crp,107,0.163029391663215,0.163029391663215
spearman,lipid,hdl_ldl_ratio,inflammation,hs_crp,107,-0.16563337352883256,0.16563337352883256
spearman,lipid,apo_a1,inflammation,hs_crp,106,-0.02532953435478508,0.02532953435478508
spearman,lipid,apo_b,inflammation,hs_crp,107,0.2316501727297612,0.2316501727297612
spearman,lipid,apo_b_apo_a1_ratio,inflammation,hs_crp,107,0.1973892286532508,0.1973892286532508
spearman,lipid,lipoprotein_a,inflammation,hs_crp,103,0.20706375944965028,0.20706375944965028
spearman,lipid,total_cholesterol,cbc,hemoglobin,116,0.2599872791583804,0.2599872791583804
spearman,lipid,total_cholesterol,cbc,wbc,116,0.001384091028406078,0.001384091028406078
spearman,lipid,total_cholesterol,cbc,platelet_count,116,0.07644541510256699,0.07644541510256699
spearman,lipid,total_cholesterol,cbc,hematocrit,82,0.13376448095335525,0.13376448095335525
spearman,lipid,total_cholesterol,cbc,rbc,83,0.16549794782563584,0.16549794782563584
spearman,lipid,total_cholesterol,cbc,mcv,116,-0.10031258172039516,0.10031258172039516
spearman,lipid,total_cholesterol,cbc,mch,116,-0.093486048820585,0.093486048820585
spearman,lipid,total_cholesterol,cbc,mchc,76,-0.02520107049883401,0.02520107049883401
spearman,lipid,total_cholesterol,cbc,rdw_cv,116,-0.07540728948184165,0.07540728948184165
spearman,lipid,total_cholesterol,cbc,rdw_sd,116,-0.11436645712316917,0.11436645712316917
spearman,lipid,total_cholesterol,cbc,mpv,99,0.06862498085722346,0.06862498085722346
spearman,lipid,hdl,cbc,hemoglobin,115,-0.2225715812351839,0.2225715812351839
spearman,lipid,hdl,cbc,wbc,115,-0.26572539091124114,0.26572539091124114
spearman,lipid,hdl,cbc,platelet_count,115,0.06721583882274954,0.06721583882274954
spearman,lipid,hdl,cbc,hematocrit,81,-0.2581947724005289,0.2581947724005289
spearman,lipid,hdl,cbc,rbc,82,-0.22940744048706443,0.22940744048706443
spearman,lipid,hdl,cbc,mcv,115,0.0061520859687056425,0.0061520859687056425
spearman,lipid,hdl,cbc,mch,115,-0.13431213829897343,0.13431213829897343
spearman,lipid,hdl,cbc,mchc,75,-0.08128836268486177,0.08128836268486177
spearman,lipid,hdl,cbc,rdw_cv,115,-0.0028844178275150775,0.0028844178275150775
spearman,lipid,hdl,cbc,rdw_sd,115,0.0021896186772741174,0.0021896186772741174
spearman,lipid,hdl,cbc,mpv,98,-0.008598120116632902,0.008598120116632902
spearman,lipid,ldl,cbc,hemoglobin,116,0.24139748421146448,0.24139748421146448
spearman,lipid,ldl,cbc,wbc,116,0.007467033800095013,0.007467033800095013
spearman,lipid,ldl,cbc,platelet_count,116,0.07850718505662531,0.07850718505662531
spearman,lipid,ldl,cbc,hematocrit,82,0.138280208015952,0.138280208015952
spearman,lipid,ldl,cbc,rbc,83,0.11825964633801021,0.11825964633801021
spearman,lipid,ldl,cbc,mcv,116,-0.10028261675914436,0.10028261675914436
spearman,lipid,ldl,cbc,mch,116,-0.10844622222687579,0.10844622222687579
spearman,lipid,ldl,cbc,mchc,76,-0.07171902615696076,0.07171902615696076
spearman,lipid,ldl,cbc,rdw_cv,116,0.01715809575757909,0.01715809575757909
spearman,lipid,ldl,cbc,rdw_sd,116,-0.06013350628980414,0.06013350628980414
spearman,lipid,ldl,cbc,mpv,99,0.04775009544548553,0.04775009544548553
spearman,lipid,vldl,cbc,hemoglobin,116,0.17352398156753818,0.17352398156753818
spearman,lipid,vldl,cbc,wbc,116,0.3610981898908663,0.3610981898908663
spearman,lipid,vldl,cbc,platelet_count,116,0.07552820764955062,0.07552820764955062
spearman,lipid,vldl,cbc,hematocrit,82,0.24289680523450136,0.24289680523450136
spearman,lipid,vldl,cbc,rbc,83,0.11946048168659476,0.11946048168659476
spearman,lipid,vldl,cbc,mcv,116,-0.03864673946022515,0.03864673946022515
spearman,lipid,vldl,cbc,mch,116,-0.004245011064154132,0.004245011064154132
spearman,lipid,vldl,cbc,mchc,76,-0.15472543895884316,0.15472543895884316
spearman,lipid,vldl,cbc,rdw_cv,116,-0.045264658797048406,0.045264658797048406
spearman,lipid,vldl,cbc,rdw_sd,116,-0.05157330410233241,0.05157330410233241
spearman,lipid,vldl,cbc,mpv,99,0.0368857527638287,0.0368857527638287
spearman,lipid,triglycerides,cbc,hemoglobin,115,0.15922385958277502,0.15922385958277502
spearman,lipid,triglycerides,cbc,wbc,115,0.3485246652965023,0.3485246652965023
spearman,lipid,triglycerides,cbc,platelet_count,115,0.06253329498387641,0.06253329498387641
spearman,lipid,triglycerides,cbc,hematocrit,81,0.2425128940260301,0.2425128940260301
spearman,lipid,triglycerides,cbc,rbc,82,0.10165247901320637,0.10165247901320637
spearman,lipid,triglycerides,cbc,mcv,115,-0.03395645697494056,0.03395645697494056
spearman,lipid,triglycerides,cbc,mch,115,-0.01760748919077546,0.01760748919077546
spearman,lipid,triglycerides,cbc,mchc,76,-0.15543519782273152,0.15543519782273152
spearman,lipid,triglycerides,cbc,rdw_cv,115,-0.034787317945356666,0.034787317945356666
spearman,lipid,triglycerides,cbc,rdw_sd,115,-0.03516684721205614,0.03516684721205614
spearman,lipid,triglycerides,cbc,mpv,98,0.03748030796904434,0.03748030796904434
spearman,lipid,non_hdl,cbc,hemoglobin,116,0.3067220611330994,0.3067220611330994
spearman,lipid,non_hdl,cbc,wbc,116,0.10881131793370598,0.10881131793370598
spearman,lipid,non_hdl,cbc,platelet_count,116,0.09827664148891319,0.09827664148891319
spearman,lipid,non_hdl,cbc,hematocrit,82,0.1890692999981918,0.1890692999981918
spearman,lipid,non_hdl,cbc,rbc,83,0.21959463209967403,0.21959463209967403
spearman,lipid,non_hdl,cbc,mcv,116,-0.10092132877691887,0.10092132877691887
spearman,lipid,non_hdl,cbc,mch,116,-0.06394792355920229,0.06394792355920229
spearman,lipid,non_hdl,cbc,mchc,76,-0.04919281896745589,0.04919281896745589
spearman,lipid,non_hdl,cbc,rdw_cv,116,-0.05375265762588442,0.05375265762588442
spearman,lipid,non_hdl,cbc,rdw_sd,116,-0.11031635163715676,0.11031635163715676
spearman,lipid,non_hdl,cbc,mpv,99,0.023661944918238597,0.023661944918238597
spearman,lipid,tc_hdl_ratio,cbc,hemoglobin,116,0.32227309834924744,0.32227309834924744
spearman,lipid,tc_hdl_ratio,cbc,wbc,116,0.23438980918898694,0.23438980918898694
spearman,lipid,tc_hdl_ratio,cbc,platelet_count,116,0.05552510793243957,0.05552510793243957
spearman,lipid,tc_hdl_ratio,cbc,hematocrit,82,0.245919597055967,0.245919597055967
spearman,lipid,tc_hdl_ratio,cbc,rbc,83,0.2521228882650629,0.2521228882650629
spearman,lipid,tc_hdl_ratio,cbc,mcv,116,-0.06714465211645186,0.06714465211645186
spearman,lipid,tc_hdl_ratio,cbc,mch,116,0.04332137069589905,0.04332137069589905
spearman,lipid,tc_hdl_ratio,cbc,mchc,76,-0.022893971004496562,0.022893971004496562
spearman,lipid,tc_hdl_ratio,cbc,rdw_cv,116,-0.05366600053186193,0.05366600053186193
spearman,lipid,tc_hdl_ratio,cbc,rdw_sd,116,-0.09331228797800371,0.09331228797800371
spearman,lipid,tc_hdl_ratio,cbc,mpv,99,0.013705078008583518,0.013705078008583518
spearman,lipid,trig_hdl_ratio,cbc,hemoglobin,116,0.21932541309299652,0.21932541309299652
spearman,lipid,trig_hdl_ratio,cbc,wbc,116,0.3851973735820004,0.3851973735820004
spearman,lipid,trig_hdl_ratio,cbc,platelet_count,116,0.03809133862916708,0.03809133862916708
spearman,lipid,trig_hdl_ratio,cbc,hematocrit,82,0.25972697487483204,0.25972697487483204
spearman,lipid,trig_hdl_ratio,cbc,rbc,83,0.17346328348490192,0.17346328348490192
spearman,lipid,trig_hdl_ratio,cbc,mcv,116,-0.04035800311838553,0.04035800311838553
spearman,lipid,trig_hdl_ratio,cbc,mch,116,0.04052225094175608,0.04052225094175608
spearman,lipid,trig_hdl_ratio,cbc,mchc,76,-0.10722995172295621,0.10722995172295621
spearman,lipid,trig_hdl_ratio,cbc,rdw_cv,116,-0.04035069746854967,0.04035069746854967
spearman,lipid,trig_hdl_ratio,cbc,rdw_sd,116,-0.053282840568421,0.053282840568421
spearman,lipid,trig_hdl_ratio,cbc,mpv,99,0.020115811604664125,0.020115811604664125
spearman,lipid,ldl_hdl_ratio,cbc,hemoglobin,116,0.31654521947364933,0.31654521947364933
spearman,lipid,ldl_hdl_ratio,cbc,wbc,116,0.21210941137903327,0.21210941137903327
spearman,lipid,ldl_hdl_ratio,cbc,platelet_count,116,0.06016585025241549,0.06016585025241549
spearman,lipid,ldl_hdl_ratio,cbc,hematocrit,82,0.21747109134962309,0.21747109134962309
spearman,lipid,ldl_hdl_ratio,cbc,rbc,83,0.21948552016673115,0.21948552016673115
spearman,lipid,ldl_hdl_ratio,cbc,mcv,116,-0.08114003454293128,0.08114003454293128
spearman,lipid,ldl_hdl_ratio,cbc,mch,116,0.008296226217256474,0.008296226217256474
spearman,lipid,ldl_hdl_ratio,cbc,mchc,76,-0.023538199050359972,0.023538199050359972
spearman,lipid,ldl_hdl_ratio,cbc,rdw_cv,116,-0.025318065225998134,0.025318065225998134
spearman,lipid,ldl_hdl_ratio,cbc,rdw_sd,116,-0.09309323372708697,0.09309323372708697
spearman,lipid,ldl_hdl_ratio,cbc,mpv,99,0.02536036622198801,0.02536036622198801
spearman,lipid,hdl_ldl_ratio,cbc,hemoglobin,116,-0.31244144960257086,0.31244144960257086
spearman,lipid,hdl_ldl_ratio,cbc,wbc,116,-0.20672819629466807,0.20672819629466807
spearman,lipid,hdl_ldl_ratio,cbc,platelet_count,116,-0.0601660284723471,0.0601660284723471
spearman,lipid,hdl_ldl_ratio,cbc,hematocrit,82,-0.2095086822012385,0.2095086822012385
spearman,lipid,hdl_ldl_ratio,cbc,rbc,83,-0.21349268668070895,0.21349268668070895
spearman,lipid,hdl_ldl_ratio,cbc,mcv,116,0.07887682376349506,0.07887682376349506
spearman,lipid,hdl_ldl_ratio,cbc,mch,116,-0.00672289952866048,0.00672289952866048
spearman,lipid,hdl_ldl_ratio,cbc,mchc,76,0.031342222506817966,0.031342222506817966
spearman,lipid,hdl_ldl_ratio,cbc,rdw_cv,116,0.024438872340141762,0.024438872340141762
spearman,lipid,hdl_ldl_ratio,cbc,rdw_sd,116,0.09043036950767391,0.09043036950767391
spearman,lipid,hdl_ldl_ratio,cbc,mpv,99,-0.03427295903902646,0.03427295903902646
spearman,lipid,apo_a1,cbc,hemoglobin,104,0.003047983051849545,0.003047983051849545
spearman,lipid,apo_a1,cbc,wbc,104,-0.26702296502328726,0.26702296502328726
spearman,lipid,apo_a1,cbc,platelet_count,104,0.046096045906164194,0.046096045906164194
spearman,lipid,apo_a1,cbc,hematocrit,73,-0.1483382503124627,0.1483382503124627
spearman,lipid,apo_a1,cbc,rbc,74,-0.13504142637882013,0.13504142637882013
spearman,lipid,apo_a1,cbc,mcv,104,-0.049748523888928746,0.049748523888928746
spearman,lipid,apo_a1,cbc,mch,104,-0.09378619437903724,0.09378619437903724
spearman,lipid,apo_a1,cbc,mchc,67,-0.03544230351085355,0.03544230351085355
spearman,lipid,apo_a1,cbc,rdw_cv,104,-0.20023443319195655,0.20023443319195655
spearman,lipid,apo_a1,cbc,rdw_sd,104,-0.15541532442680978,0.15541532442680978
spearman,lipid,apo_a1,cbc,mpv,88,-0.058796575634621435,0.058796575634621435
spearman,lipid,apo_b,cbc,hemoglobin,105,0.2462249425922802,0.2462249425922802
spearman,lipid,apo_b,cbc,wbc,105,0.19421372143482732,0.19421372143482732
